,Unnamed: 0,句子,字,释义,正确选项（填序号）：
663,2199,今夫天，斯【昭】昭之多，及其无穷也，日月星辰系焉，万物覆焉,昭,"1、<形>明显；显著
<例句：赖明君子信义昭彰，致达远冤。>
<例句：所以昭炯戒，激众愤，图报也。>
2、<动>表明
<例句：以昭陛下平明之理。>
",
1241,2777,溥博如【天】，渊泉如渊,天,"1、<名>天空
<例句：是日也，天朗气清，惠风和畅。>
<例句：其容清明，天高日晶。>
<例句：天似穹庐，笼盖四野。>
2、<名>天气；气候
<例句：可怜身上衣正单，心忧炭贱愿天寒。>
3、<名>自然；本性
<例句：依乎天理，批大郤，导大窾。>
4、<名>古代人们想像中万事万物的主宰者
<例句：秦违蹇叔而以贪勤民，天奉我也。>
<例句：隘而不列，天赞我也。>
<例句：此天亡我也，非战之罪也。>
5、<名>人们赖以生存的人物
<例句：王者以民人为天，而民人以食为天。>
",
1385,2921,君子之道：淡而面【不】厌，简而文，温而理，知远之近，知风之自，知微之显，可与入德矣,不,"1、<副>不,表一般否定
2、<副>没有,表存在的否定
<例句：今日出而从日中不决何也?>
3、<副>不是,表否定判断
<例句：又何往而不金玉其外败絮其中也哉。>
4、通“否”
5、<助>在句末表询问
<例句：秦王以十五城请易寡人之璧可予不?>
6、<副>用在句中表否定
<例句：不者若属皆为所虏。>
<例句：或师焉或不焉。>
",
623,2159,如此者，不见而【章】，不动而变，无为而成,章,"1、<量>音乐的一曲
<例句：王乃为歌诗四章，令乐人歌之。>
2、<量>文章或作品的一篇
<例句：诵明月之诗，歌窈窕之章。>
3、<名>文章
<例句：下笔成章。>
4、<名>法令规章
<例句：与父老约，法三章耳。>
5、<名>奏章
<例句：是无难，别具本章。>
6、<名>印章
<例句：又用篆章一，文曰‘初平山人’。>
7、<名>花纹
<例句：黑质而白章。>
8、<形>明显；鲜明
<例句：足以活人者多矣。或隐弗章。>
9、<动>表扬
<例句：章善则过匿。>
<例句：彰>
",
1162,2698,万物并【育】而不相害，道并行而不相悖，小德川流，大德敦化，此天地之这所以为大也,育,"1、yù<动>生育
<例句：妇孕不育。>
<例句：养桑麻，育六畜也。>
<例句：朕下不能理育群生。>
<例句：尊贤育才，以彰有德。>
2、yù<动>生育
<例句：妇孕不育。>
<例句：养桑麻，育六畜也。>
<例句：朕下不能理育群生。>
<例句：尊贤育才，以彰有德。>
",
212,1748,在下位不获乎上，民【不】可得而治矣,不,"1、<副>不,表一般否定
2、<副>没有,表存在的否定
<例句：今日出而从日中不决何也?>
3、<副>不是,表否定判断
<例句：又何往而不金玉其外败絮其中也哉。>
4、通“否”
5、<助>在句末表询问
<例句：秦王以十五城请易寡人之璧可予不?>
6、<副>用在句中表否定
<例句：不者若属皆为所虏。>
<例句：或师焉或不焉。>
",
1035,2571,故君子之道：本诸身，徵诸庶民，考诸三王而不缪，建诸天地而【不】悖，质诸鬼神而无疑，百世以俟圣人而不惑,不,"1、<副>不,表一般否定
2、<副>没有,表存在的否定
<例句：今日出而从日中不决何也?>
3、<副>不是,表否定判断
<例句：又何往而不金玉其外败絮其中也哉。>
4、通“否”
5、<助>在句末表询问
<例句：秦王以十五城请易寡人之璧可予不?>
6、<副>用在句中表否定
<例句：不者若属皆为所虏。>
<例句：或师焉或不焉。>
",
1397,2933,君子之道：淡而面不厌，简而文，温而理，知远之近，【知】风之自，知微之显，可与入德矣,知,"1、<动>知道；了解
<例句：故察己则可以知人。>
2、<动>认识；识别
<例句：其真无马邪？其真不知马也。>
3、<名>知觉；感觉
<例句：官知止而神欲行。>
4、<动>感到；觉得
<例句：春江水暖鸭先知。>
5、<动>交好；相亲
<例句：公孙明知叔孙于齐。>
6、<名>交情
<例句：绝宾客之知。>
7、<名>朋友
<例句：悲歌辞旧爱，衔泪觅新知。>
8、<动>主持
<例句：吾与之共知赵国之政。>
9、通“智”
<例句：君子博学而日参乎己，则知明而行无过矣。>
10、<动>知道；了解
<例句：故察己则可以知人。>
11、<动>认识；识别
<例句：其真无马邪？其真不知马也。>
12、<名>知觉；感觉
<例句：官知止而神欲行。>
13、<动>感到；觉得
<例句：春江水暖鸭先知。>
14、<动>交好；相亲
<例句：公孙明知叔孙于齐。>
15、<名>交情
<例句：绝宾客之知。>
16、<名>朋友
<例句：悲歌辞旧爱，衔泪觅新知。>
17、<动>主持
<例句：吾与之共知赵国之政。>
18、通“智”
<例句：君子博学而日参乎己，则知明而行无过矣。>
",
1425,2961,《诗》云：“潜虽伏矣，亦孔之昭！”故君子内省不疚，无恶于【志】,志,"1、<名>心意；志向
<例句：歌以咏志。>
<例句：人之立志，顾不如蜀鄙之僧哉。>
2、<动>立志
<例句：吾十有五而志于学。>
3、<动>记忆；记；记住
<例句：博闻强志，明于治乱，娴于辞令。>
4、<名>标记
<例句：邻居种桑树于界上为志。>
5、<动>做标志
<例句：得其船，便扶向路，处处志之。>
6、<名>记事的书或文章
<例句：余为此志，后五年，吾妻来归。>
7、<名>通“痣”，皮肤上的斑或小疙瘩
<例句：约左目重瞳子，腰有紫志。>
",
727,2263,今夫山，一卷石之多，及其广大，草木生之，禽兽居之，宝藏兴焉，今夫水，一勺之多，及【其】不测，鼋、鼍、蛟龙、鱼鳖生焉，货财殖焉,其,"2、第三人称代词。一般代人，用在动词或形容词之前，作主谓短语中的小主语。
<例句：秦王恐其破璧（《廉颇蔺相如列传》）""其破璧""作宾语）\n>
3、的""。
<例句：今肃迎操，操当以肃还付乡党，品其名位，犹不失下曹从事。>
<例句：而余亦悔其随之而不得极夫游之乐也。>
4、指示代词，表远指。作定语，可译为""那""""那个""""那些""""那里""。
<例句：则或咎其欲出者。>
<例句：今操得荆州，奄有其地。>
5、指示代词，表示""其中的""，后面多为数词。
<例句：于乱石间择其一二扣之。>
6、指示代词，表示近指，相当于“这”，“这个”，“这些”。
<例句：有蒋氏者，专其利三世矣。>
",
701,2237,及其广厚，载华岳而不重，振河海而不泄，万物【载】焉,载,"1、<名>乘具；车子
<例句：郑穆公使视客馆，则束载。厉兵、秣马矣。>
2、<动>乘坐
<例句：使君谢罗敷：‘宁可共载不？’>
3、<动>装载
<例句：乃取蒙冲斗舰十艘，载燥荻枯柴。>
4、<动>负载
<例句：载舟覆舟，所宜深慎。>
5、<动>充满
<例句：厥声载道。>
6、<动>开始
<例句：春日载阳。>
7、词缀，用于动词前
<例句：乃瞻衡宇，载欣载奔。>
8、<名>年
<例句：自去史职，五载复还。>
9、<动>记录
<例句：如史载田横事。>
10、<名>乘具；车子
<例句：郑穆公使视客馆，则束载。厉兵、秣马矣。>
11、<动>乘坐
<例句：使君谢罗敷：‘宁可共载不？’>
12、<动>装载
<例句：乃取蒙冲斗舰十艘，载燥荻枯柴。>
13、<动>负载
<例句：载舟覆舟，所宜深慎。>
14、<动>充满
<例句：厥声载道。>
15、<动>开始
<例句：春日载阳。>
16、词缀，用于动词前
<例句：乃瞻衡宇，载欣载奔。>
17、<名>年
<例句：自去史职，五载复还。>
18、<动>记录
<例句：如史载田横事。>
",
1022,2558,故君子之道：本诸身，徵【诸】庶民，考诸三王而不缪，建诸天地而不悖，质诸鬼神而无疑，百世以俟圣人而不惑,诸,"1、<形>众；各个
<例句：诸郡县苦秦吏者，皆刑其长吏。>
2、兼词，用于句中，相当于“之于”
<例句：或取诸怀抱，晤言一室之内。>
3、兼词，用于句末，相当于“之乎”
<例句：不识有诸？>
4、<代>相当于“之”
<例句：王如改诸，则心反予。>
",
1468,3004,”是【故】君子不赏而民劝，不怒而民威于鈇钺,故,"1、<名>事故；变故
<例句：今也不幸至于大故。>
<例句：乡园多故，不能不动客子之愁。>
2、<名>缘故；原因
<例句：赵王岂以一璧之故欺秦邪？>
3、<形>旧；旧的；原来的
<例句：此为其故迹，岂信然邪？>
4、<副>旧时；从前
<例句：轩东故尝为厨，人往，从轩前过。>
5、<名>老朋友；旧交情
<例句：若非故人乎？>
<例句：君安与项伯有故？>
6、<形>衰退；衰老
<例句：暮去春来颜色故。>
7、<动>死亡；去世
<例句：目今其祖早故，只有个儿子。>
8、<副>故意；特意
<例句：将尉醉，广故数言欲亡，忿恚尉。>
9、<副>还是；仍然
<例句：大人故嫌迟。>
10、<副>通“固”，本来
<例句：此物故非西产。>
11、<连>所以；因此
<例句：其志洁，故其称物芳。>
",
234,1770,获乎上有道，不信乎朋友，不获乎上矣；信乎朋【友】有道，不顺乎亲，不信乎朋友矣；顺乎亲有道，反诸身不诚，不顺乎亲矣；诚身有道，不明乎善，不诚乎身矣,友,"1、<名>朋友
<例句：十旬休暇，胜友如云。>
2、<动>结交
<例句：无友不如己者。>
3、<形>友爱
<例句：颖川徐庶元直与亮友善。>
",
1007,2543,王天下有三重焉，其寡过矣乎！上焉者虽善无徵，无徵不信，不信民弗从；下焉者虽善不尊，【不】尊不信，不信民弗从,不,"1、<副>不,表一般否定
2、<副>没有,表存在的否定
<例句：今日出而从日中不决何也?>
3、<副>不是,表否定判断
<例句：又何往而不金玉其外败絮其中也哉。>
4、通“否”
5、<助>在句末表询问
<例句：秦王以十五城请易寡人之璧可予不?>
6、<副>用在句中表否定
<例句：不者若属皆为所虏。>
<例句：或师焉或不焉。>
",
978,2514,王天下【有】三重焉，其寡过矣乎！上焉者虽善无徵，无徵不信，不信民弗从；下焉者虽善不尊，不尊不信，不信民弗从,有,"1、<动>与“无”相对
<例句：有朋自远方来，不亦乐乎。>
2、<动>占有
<例句：沛公欲王关中，使子婴为相，珍宝尽有之。>
3、<动>掌握
<例句：有道之士，贵以近知远。>
4、<形>富有
<例句：礼生于有而废于无。>
5、<名>收获；出产的东西
<例句：退而甘食其土之有。>
6、<连>或者
<例句：故君子有不战，战则必胜。>
7、<助>用在动词前，以助语气
<例句：干将发硎，有作其芒。>
8、<副>通“又”，表示进一层
<例句：虽有槁暴，不复挺者，輮使之然也。>
9、<连>通“又”，用于整数与零数之间
<例句：臣密今年四十有四。>
10、<动>与“无”相对
<例句：有朋自远方来，不亦乐乎。>
11、<动>占有
<例句：沛公欲王关中，使子婴为相，珍宝尽有之。>
12、<动>掌握
<例句：有道之士，贵以近知远。>
13、<形>富有
<例句：礼生于有而废于无。>
14、<名>收获；出产的东西
<例句：退而甘食其土之有。>
15、<连>或者
<例句：故君子有不战，战则必胜。>
16、<助>用在动词前，以助语气
<例句：干将发硎，有作其芒。>
17、<副>通“又”，表示进一层
<例句：虽有槁暴，不复挺者，輮使之然也。>
18、<连>通“又”，用于整数与零数之间
<例句：臣密今年四十有四。>
",
67,1603,所以修身也；去谗远色，贱货而贵德，所以【劝】贤也；尊其位，重其禄，同其好恶，所以劝亲亲也；官盛任使，所以劝大臣也；忠信重禄，所以劝士也；时使薄敛，所以劝百姓也；日省月试，既廪称事，所以劝百工也；送往迎来，嘉善而矜不能，所以柔远人也；继绝世，举废国，治乱持危,劝,"1、<动>鼓励；勉励
<例句：于是太公劝其女功，极技巧。>
<例句：各劝其业。>
2、<动>劝说
<例句：劝君更尽一杯酒，西出阳关无故人。>
",
