,sentences,words,meanings,labels
184,”【宜】其家人，而后可以教国人,宜,"1、<形>适宜；合适
<例句：世易时移，变法宜矣。>
2、<动>应当；应该
<例句：不宜妄自菲薄，引喻失义，以塞忠谏之路也。>
3、<副>大概；也许
<例句：将军擒操，宜在今日。>
4、<副>当然
<例句：宜乎百姓之谓我爱也。>
5、<名>事宜；事情
<例句：悠悠非吾匹，畴昔应俗宜？>
",1 0
185,”宜其【家】人，而后可以教国人,家,"1、<名>住房；住所
<例句：家徒四壁立。>
2、<名>家庭；家族
<例句：每责一头，辄顷数家之产。>
3、<形>自家的；本家的
<例句：家君作宰，路出名区。>
4、<名>人家；人户
<例句：秦王购之金千斤，邑万家。>
5、<形>家中的
<例句：非为织作迟，君家妇难为。>
6、<动>定居；安家
<例句：畴昔家上京，六载去还归。>
7、<名>家产；家业
<例句：皆没其家而迁之蜀。>
8、<名>奴隶社会中卿大夫的封邑
<例句：丘也闻有国有家者，不患贫而患不均。>
9、<名>朝廷；官府
<例句：当横行天下，为汉家除残去秽。>
10、<动>把……居为一家所有
<例句：三王家天下。>
11、<形>家养的；驯化的
<例句：野鸭殊家鸭，离群忽远飞。>
12、<名>学术或政治派别
<例句：于是废先王之道，焚百家之言。>
13、<名>有专长或从事某种职业的人
<例句：吾常见笑于大方之家。>
<例句：农家少闲月。>
14、<量>家；户
<例句：且说登州山下有一家猎户。>
15、<助>自称、人称的语尾
<例句：后生家每临事，辄曰‘吾不会做’，此大谬也。>
16、<名>住房；住所
<例句：家徒四壁立。>
17、<名>家庭；家族
<例句：每责一头，辄顷数家之产。>
18、<形>自家的；本家的
<例句：家君作宰，路出名区。>
19、<名>人家；人户
<例句：秦王购之金千斤，邑万家。>
20、<形>家中的
<例句：非为织作迟，君家妇难为。>
21、<动>定居；安家
<例句：畴昔家上京，六载去还归。>
22、<名>家产；家业
<例句：皆没其家而迁之蜀。>
23、<名>奴隶社会中卿大夫的封邑
<例句：丘也闻有国有家者，不患贫而患不均。>
24、<名>朝廷；官府
<例句：当横行天下，为汉家除残去秽。>
25、<动>把……居为一家所有
<例句：三王家天下。>
26、<形>家养的；驯化的
<例句：野鸭殊家鸭，离群忽远飞。>
27、<名>学术或政治派别
<例句：于是废先王之道，焚百家之言。>
28、<名>有专长或从事某种职业的人
<例句：吾常见笑于大方之家。>
<例句：农家少闲月。>
29、<量>家；户
<例句：且说登州山下有一家猎户。>
30、<助>自称、人称的语尾
<例句：后生家每临事，辄曰‘吾不会做’，此大谬也。>
31、<名>住房；住所
<例句：家徒四壁立。>
32、<名>家庭；家族
<例句：每责一头，辄顷数家之产。>
33、<形>自家的；本家的
<例句：家君作宰，路出名区。>
34、<名>人家；人户
<例句：秦王购之金千斤，邑万家。>
35、<形>家中的
<例句：非为织作迟，君家妇难为。>
36、<动>定居；安家
<例句：畴昔家上京，六载去还归。>
37、<名>家产；家业
<例句：皆没其家而迁之蜀。>
38、<名>奴隶社会中卿大夫的封邑
<例句：丘也闻有国有家者，不患贫而患不均。>
39、<名>朝廷；官府
<例句：当横行天下，为汉家除残去秽。>
40、<动>把……居为一家所有
<例句：三王家天下。>
41、<形>家养的；驯化的
<例句：野鸭殊家鸭，离群忽远飞。>
42、<名>学术或政治派别
<例句：于是废先王之道，焚百家之言。>
43、<名>有专长或从事某种职业的人
<例句：吾常见笑于大方之家。>
<例句：农家少闲月。>
44、<量>家；户
<例句：且说登州山下有一家猎户。>
45、<助>自称、人称的语尾
<例句：后生家每临事，辄曰‘吾不会做’，此大谬也。>
46、<名>住房；住所
<例句：家徒四壁立。>
47、<名>家庭；家族
<例句：每责一头，辄顷数家之产。>
48、<形>自家的；本家的
<例句：家君作宰，路出名区。>
49、<名>人家；人户
<例句：秦王购之金千斤，邑万家。>
50、<形>家中的
<例句：非为织作迟，君家妇难为。>
51、<动>定居；安家
<例句：畴昔家上京，六载去还归。>
52、<名>家产；家业
<例句：皆没其家而迁之蜀。>
53、<名>奴隶社会中卿大夫的封邑
<例句：丘也闻有国有家者，不患贫而患不均。>
54、<名>朝廷；官府
<例句：当横行天下，为汉家除残去秽。>
55、<动>把……居为一家所有
<例句：三王家天下。>
56、<形>家养的；驯化的
<例句：野鸭殊家鸭，离群忽远飞。>
57、<名>学术或政治派别
<例句：于是废先王之道，焚百家之言。>
58、<名>有专长或从事某种职业的人
<例句：吾常见笑于大方之家。>
<例句：农家少闲月。>
59、<量>家；户
<例句：且说登州山下有一家猎户。>
60、<助>自称、人称的语尾
<例句：后生家每临事，辄曰‘吾不会做’，此大谬也。>
",
186,”宜其家人，而【后】可以教国人,后,"1、<名>君主;帝王
<例句：其南陵夏后皋之墓也。>
2、<名>君王的正妻
<例句：太后盛气而揖之。>
3、<名>后面;后边
<例句：新妇车在后。>
4、<形>次序或时间在后的
<例句：舟与哨相后先。>
5、<名>后代子孙
<例句：孟僖子知其后必有达人。>
<例句：求太监后得二从子。>
",4 0
187,《诗》云：“【宜】兄宜弟,宜,"1、<形>适宜；合适
<例句：世易时移，变法宜矣。>
2、<动>应当；应该
<例句：不宜妄自菲薄，引喻失义，以塞忠谏之路也。>
3、<副>大概；也许
<例句：将军擒操，宜在今日。>
4、<副>当然
<例句：宜乎百姓之谓我爱也。>
5、<名>事宜；事情
<例句：悠悠非吾匹，畴昔应俗宜？>
",1 0
188,《诗》云：“宜兄【宜】弟,宜,"1、<形>适宜；合适
<例句：世易时移，变法宜矣。>
2、<动>应当；应该
<例句：不宜妄自菲薄，引喻失义，以塞忠谏之路也。>
3、<副>大概；也许
<例句：将军擒操，宜在今日。>
4、<副>当然
<例句：宜乎百姓之谓我爱也。>
5、<名>事宜；事情
<例句：悠悠非吾匹，畴昔应俗宜？>
",1 0
189,”【宜】兄宜弟，而后可以教国人,宜,"1、<形>适宜；合适
<例句：世易时移，变法宜矣。>
2、<动>应当；应该
<例句：不宜妄自菲薄，引喻失义，以塞忠谏之路也。>
3、<副>大概；也许
<例句：将军擒操，宜在今日。>
4、<副>当然
<例句：宜乎百姓之谓我爱也。>
5、<名>事宜；事情
<例句：悠悠非吾匹，畴昔应俗宜？>
",1 0
190,”宜兄【宜】弟，而后可以教国人,宜,"1、<形>适宜；合适
<例句：世易时移，变法宜矣。>
2、<动>应当；应该
<例句：不宜妄自菲薄，引喻失义，以塞忠谏之路也。>
3、<副>大概；也许
<例句：将军擒操，宜在今日。>
4、<副>当然
<例句：宜乎百姓之谓我爱也。>
5、<名>事宜；事情
<例句：悠悠非吾匹，畴昔应俗宜？>
",1 0
191,”宜兄宜弟，而【后】可以教国人,后,"1、<名>君主;帝王
<例句：其南陵夏后皋之墓也。>
2、<名>君王的正妻
<例句：太后盛气而揖之。>
3、<名>后面;后边
<例句：新妇车在后。>
4、<形>次序或时间在后的
<例句：舟与哨相后先。>
5、<名>后代子孙
<例句：孟僖子知其后必有达人。>
<例句：求太监后得二从子。>
",4 0
192,《诗》云：“其仪不忒，【正】是四国,正,"1、<形>不偏；不斜
<例句：惧谗邪，则思正身以黜恶。>
2、<形>正常；正当
<例句：今天时顺正，死者尚稀。>
3、<名>规律；道理
<例句：遂乃研核阴阳，妙尽璇机之正。>
4、<形>公正；正直
<例句：邪曲之害公也，方正之不容也。>
5、<形>作为主体的，与“副”相对
<例句：而十四司正副郎好事者。>
6、<副>恰好；正好
<例句：便利此月内，六合正相应。>
7、<副>表示状态的持续、动作的进行
<例句：可怜身上衣正单。>
8、<名>正月，阴历每年的第一个月
<例句：正月繁霜，我心忧伤。>
9、<形>不偏；不斜
<例句：惧谗邪，则思正身以黜恶。>
10、<形>正常；正当
<例句：今天时顺正，死者尚稀。>
11、<名>规律；道理
<例句：遂乃研核阴阳，妙尽璇机之正。>
12、<形>公正；正直
<例句：邪曲之害公也，方正之不容也。>
13、<形>作为主体的，与“副”相对
<例句：而十四司正副郎好事者。>
14、<副>恰好；正好
<例句：便利此月内，六合正相应。>
15、<副>表示状态的持续、动作的进行
<例句：可怜身上衣正单。>
16、<名>正月，阴历每年的第一个月
<例句：正月繁霜，我心忧伤。>
",1 0
193,”其【为】父子兄弟足法，而后民法之也,为,"1、做。
<例句：谁为大王为此计者。>
<例句：为之，则难者亦易矣；不为，则易者亦难矣。>
2、成为。
<例句：吾令人望其气，皆为龙虎，成五采。>
3、担任。
<例句：陈胜、吴广皆次当行，为屯长。>
<例句：公为都御史，与太监某守辽东。>
4、是，算是。
<例句：如今人方为刀俎，我为鱼肉。>
<例句：中峨冠而多髯者为东坡。>
<例句：若止印三二本，未为简易。>
5、通""谓""。可译为""说""。
<例句：孔子不能决也，两小儿笑曰：“孰为汝多知乎！”>
6、表被动。
<例句：吾属今为之虏矣。>
<例句：身客死于秦，为天下笑。>
<例句：焦仲卿妻刘氏，为促卿母所遣。>
7、给，替。
<例句：疱丁为文惠君解牛。>
<例句：旦日飨士卒，为击破沛公军！>
<例句：此人一一为具言所闻。（介词后面省略宾语""之""，""为之具言所闻""即给桃花园中的人详细地说出所听说的事情。>
8、向，对。
<例句：如姬为公子泣。>
<例句：媪之送燕后也，持其踵为之泣。>
9、因为。
<例句：百姓之不见保，为不用恩焉。>
<例句：盘庚不为怨者故改其度。>
10、语气词：位于句尾，表疑问、感叹、反诘，可译为""呢""。
<例句：何故怀瑾握瑜，而自令见放为？>
<例句：何辞为？>
11、介词：位于名词前，指某一事物通过某种目的成为另一种专有事物，可译为“作为”。
<例句：吕不韦乃以五百金与子楚，为进用，结宾客。>
",0
194,”其为父子兄弟【足】法，而后民法之也,足,"1、<名>脚
<例句：假舆马者，非利足也，而致千里。>
<例句：郑人有欲买履者，先自度其足而置之其坐。>
2、<名>动物的脚
<例句：细若蚊足，钩画了了。>
3、<名>器物的支撑部分
<例句：如此则荆吴之势强，鼎足之形成矣。>
4、<形>充足
<例句：是其为人，哀鳏寡，恤孤独，补不足。>
5、<形>满足
<例句：吾庐独破受冻死亦足。>
<例句：快然自足。>
6、<副>足够
<例句：料大王士卒足以当项王乎？>
<例句：兵精粮多，足以立事。>
7、<副>值得
<例句：不足为外人道也。>
<例句：如有周公之才之美，使骄且吝，其余不足观也已。>
8、<名>脚
<例句：假舆马者，非利足也，而致千里。>
<例句：郑人有欲买履者，先自度其足而置之其坐。>
9、<名>动物的脚
<例句：细若蚊足，钩画了了。>
10、<名>器物的支撑部分
<例句：如此则荆吴之势强，鼎足之形成矣。>
11、<形>充足
<例句：是其为人，哀鳏寡，恤孤独，补不足。>
12、<形>满足
<例句：吾庐独破受冻死亦足。>
<例句：快然自足。>
13、<副>足够
<例句：料大王士卒足以当项王乎？>
<例句：兵精粮多，足以立事。>
14、<副>值得
<例句：不足为外人道也。>
<例句：如有周公之才之美，使骄且吝，其余不足观也已。>
",5 0
195,”其为父子兄弟足法，而【后】民法之也,后,"1、<名>君主;帝王
<例句：其南陵夏后皋之墓也。>
2、<名>君王的正妻
<例句：太后盛气而揖之。>
3、<名>后面;后边
<例句：新妇车在后。>
4、<形>次序或时间在后的
<例句：舟与哨相后先。>
5、<名>后代子孙
<例句：孟僖子知其后必有达人。>
<例句：求太监后得二从子。>
",4 0
