sentence,label
"('君既与兄元相友爱称天下，而自少卓荦不羁，善辩说，与其兄俱“以”智略为当世大人所器', '以：来')",1
"('铭曰：有拔而“起”之，莫挤而止之', '起：使……起')",1
"('而文长以部下一“诸生”傲之，信心而行，恣臆谈谑，了无忌惮', '诸生：明代经过省内各级考试，录取入府州县学者，称生员')",1
"('石公曰：先生“数奇”不已，遂为狂疾', '数奇：命运坎坷，遭遇不顺')",1
"('“表”上，人主悦，是人主知有先生矣', '表：一种臣下呈于君主的文体，一般用来陈述衷情，颂贺谢圣')",1
"('先生诗文崛起，一扫近代芜“秽”之习，百世而下，自有定论，胡为不遇哉', '秽：丑行')",1
"('先生诗文崛起，一扫近代“芜秽”之习，百世而下，自有定论，胡为不遇哉', '芜秽：杂乱繁冗')",1
"('凌虚台记“国”于南山之下，宜若起居饮食与山接也', '国：指都市，城邑')",1
"('凌虚台记国于“南山”之下，宜若起居饮食与山接也', '南山：终南山的简称')",1
"('凌虚台记国于南山之下，宜若“起居”饮食与山接也', '起居：起来和休息')",1
"('而都邑之“丽”山者，莫近于扶风', '丽：附着，靠近')",1
"('而都邑之丽山者，莫近“于”扶风', '于：比')",1
"('而都邑之丽山者，莫近于“扶风”', '扶风：宋称凤翔府，治所在今陕西凤翔县')",1
"('而“太守”之居，未尝知有山焉', '太守：官名')",1
"('此凌虚之“所为”筑也', '所为：同所以')",1
"('方其未筑也，太守“陈公”杖履逍遥于其下', '陈公：当时的知府陈希亮，字公弼，青神今四川青神县人')",1
"('方其未筑也，太守陈“公”杖履逍遥于其下', '公：对人的尊称')",1
"('方其未筑也，太守陈公“杖履”逍遥于其下', '杖履：指老人出游')",1
"('见山之出于林木之上者，“累累”如人之旅行于墙外而见其髻也', '累累：多而重叠貌，连贯成串的样子')",1
"('见山之出于林木之上者，累累如人之“旅行”于墙外而见其髻也', '旅行：成群结队地行走')",1
"('见山之出于林木之上者，累累如人之旅行于墙外而见其“髻”也', '髻：挽束在头顶上的发')",1
"('然后人之至于其上者，“恍然”不知台之高，而以为山之踊跃奋迅而出也', '恍然：仿佛，好像')",1
"('然后人之至于其上者，恍然不“知”台之高，而以为山之踊跃奋迅而出也', '知：事先知道，预知')",1
"('以告其“从事”苏轼，而求文以为记', '从事：宋以前的官名，这里指属员')",1
"('“昔者”荒草野田，霜露之所蒙翳，狐虺之所窜伏', '昔者：以往，过去')",1
"('昔“者”荒草野田，霜露之所蒙翳，狐虺之所窜伏', '者：起凑足一个音节的作用')",1
"('昔者荒草野田，霜露之所“蒙翳”，狐虺之所窜伏', '蒙翳：掩蔽，遮盖')",1
"('昔者荒草野田，霜露之所蒙翳，狐“虺”之所窜伏', '虺：毒虫，毒蛇')",1
"('昔者荒草野田，霜露之所蒙翳，狐虺之所“窜伏”', '窜伏：潜藏，伏匿')",1
"('方是时，“岂”知有凌虚台耶', '岂：怎么，难道')",1
"('废兴成毁，“相寻”于无穷，则台之复为荒草野田，皆不可知也', '相寻：相互循环')",1
"('废兴成毁，相“寻”于无穷，则台之复为荒草野田，皆不可知也', '寻：通循')",1
"('尝试与公登台而望，其东则“秦穆”之祈年、橐泉也，其南则汉武之长杨、五柞，而其北则隋之仁寿，唐之九成也', '秦穆：即秦穆公，春秋时秦国的君主，曾称霸西戎')",1
"('尝试与公登台而望，其东则秦穆之祈年、橐泉也，其南则“汉武”之长杨、五柞，而其北则隋之仁寿，唐之九成也', '汉武：即汉武帝刘彻')",1
"('尝试与公登台而望，其东则秦穆之祈年、橐泉也，其南则汉武之长杨、五柞，而其北则隋之“仁寿”，唐之九成也', '仁寿：宫名')",1
"('尝试与公登台而望，其东则秦穆之祈年、橐泉也，其南则汉武之长杨、五柞，而其北则隋之仁寿，唐之“九成”也', '九成：宫名')",1
"('计其一时之盛，宏杰诡丽，坚固而不可动者，岂“特”百倍于台而已哉', '特：止，仅')",1
"('然而数世之后，欲求其仿佛，而破瓦颓垣，无复存者，“既已”化为禾黍荆棘丘墟陇亩矣，而况于此台欤', '既已：已经')",1
"('夫台“犹”不足恃以长久，而况于人事之得丧，忽往而忽来者欤', '犹：还，尚且')",1
"('夫台犹不足恃以长久，“而”况于人事之得丧，忽往而忽来者欤', '而：如果，假如')",1
"('而“或者”欲以夸世而自足，则过矣', '或者：有的人，有人')",1
"('而或者欲“以”夸世而自足，则过矣', '以：凭借，依靠')",1
"('而或者欲以“夸世”而自足，则过矣', '夸世：即夸于世')",1
"('而或者欲以夸世而自足，则“过矣”', '过矣：错了')",1
"('盖世有足恃者，而“不在”乎台之存亡也', '不在：是说台和足恃者之间不存在任何关系')",1
"('公子重耳对秦客晋献公之丧，秦穆公使人“吊”公子重耳，且曰：寡人闻之，亡国恒于斯，得国恒于斯', '吊：致吊唁')",1
"('公子重耳对秦客晋献公之丧，秦穆公使人吊公子重耳，且曰：寡人闻之，亡国“恒”于斯，得国恒于斯', '恒：经常')",1
"('公子重耳对秦客晋献公之丧，秦穆公使人吊公子重耳，且曰：寡人闻之，亡国恒于“斯”，得国恒于斯', '斯：此，这')",1
"('虽吾子“俨然”在忧服之中，丧亦不可久也，时亦不可失也，孺子其图之', '俨然：俨读音ǎ')",1
"('又因以为利，而天下其孰能“说”之', '说：解释')",1
"('公子重耳对客曰：君“惠”吊亡臣重耳', '惠：施予恩惠')",1
"('身“丧”父死，不得与于哭泣之哀，以为君忧', '丧：流亡在外')",1
"('“或”敢有他志，以辱君义', '或：表疑问')",1
"('“稽颡”而不拜，哭而起，起而不私', '稽颡：古代一种跪拜礼，屈膝下拜，以额触地，表示极度的虔诚')",1
"('夫稽颡而不拜，则未为“后”也，故不成拜', '后：后嗣，继承人')",1
"('起而不私，则“远”利也', '远：避开')",1
"('送温处士赴河阳军序“伯乐”一过冀北之野，而马群遂空', '伯乐：传说是春秋中期秦穆公时人，以善相马著称')",1
"('夫“冀”北马多天下', '冀：冀州的北部，今河北山西一带地方，相传冀州出产良马')",1
"('“东都”，固士大夫之冀北也', '东都：指洛阳')",1
"('恃才能深藏而不市者，“洛”之北涯曰石生，其南涯曰温生', '洛：洛河')",1
"('恃才能深藏而不市者，洛之北涯曰“石生”，其南涯曰温生', '石生：名洪，字洁川，洛阳人')",1
"('恃才能深藏而不市者，洛之北涯曰石生，其南涯曰“温生”', '温生：即温造，字简舆，曾隐居王屋山及洛阳，后官至礼部尚书')",1
"('大夫“乌公”，以鈇钺镇河阳之三月，以石生为才，以礼为罗，罗而致之幕下', '乌公：乌重胤，元和五年任河阳军节度使御史大夫')",1
"('大夫乌公，以“鈇钺”镇河阳之三月，以石生为才，以礼为罗，罗而致之幕下', '鈇钺：同斧钺，本是古代的两种兵器，后成为刑罚杀戮之权的标志')",1
"('大夫乌公，以鈇钺镇河阳之三月，以石生为才，以礼为“罗”，罗而致之幕下', '罗：罗网，此处用来比喻招聘贤士的手段')",1
"('大夫乌公，以鈇钺镇河阳之三月，以石生为才，以礼为罗，罗而致之“幕下”', '幕下：即幕府中')",1
"('未数月也，以温生为才，于是以石生为“媒”，以礼为罗，又罗而致之幕下', '媒：中介')",1
"('东都虽信多才士，朝取一人焉，拔其“尤”', '尤：特异的突出的')",1
"('自居守河南尹，以及百“司”之执事，与吾辈二县之大夫，政有所不通，事有所可疑，奚所咨而处焉', '司：官署')",1
"('自居守河南尹，以及百司之执事，与吾辈“二县”之大夫，政有所不通，事有所可疑，奚所咨而处焉', '二县：指东都城下的洛阳县，河南县，当时韩愈任河南县令，所以称吾辈二县之大夫')",1
"('“缙绅”之东西行过是都者，无所礼于其庐', '缙绅：也作捂绅')",1
"('缙绅之东西行过是都者，无所“礼”于其庐', '礼：此处指谒见，拜访')",1
"('夫“南面”而听天下，其所托重而恃力者，惟相与将耳', '南面：此处指皇帝')",1
"('愈“縻”于兹，不能自引去，资二生以待老', '縻：系住，这里指束缚，羁留')",1
"('愈縻于兹，不能自“引去”，资二生以待老', '引去：引退，辞去')",1
"('今皆为有力者夺之，其何能无“介然”于怀邪', '介然：耿耿于心')",1
"('留守“相公”首为四韵诗歌其事，愈因推其意而序之', '相公：指宰相')",1
"('留守相公首为“四韵”诗歌其事，愈因推其意而序之', '四韵：旧体诗一般为隔句押韵，四韵为八句')",1
"('驹支不屈于晋会于“向”，将执戎子驹支', '向：吴地，在今安徽怀远县西南')",1
"('曰：来，“姜戎”氏', '姜戎：戎族的一个部落')",1
"('昔秦人迫逐“乃祖”吾离于瓜州，乃祖吾离被苫盖，蒙荆棘，以来归我先君', '乃祖：你的祖父')",1
"('昔秦人迫逐乃祖吾离于“瓜州”，乃祖吾离被苫盖，蒙荆棘，以来归我先君', '瓜州：地名，在今甘肃敦煌西')",1
"('昔秦人迫逐乃祖吾离于瓜州，乃祖吾离被“苫盖”，蒙荆棘，以来归我先君', '苫盖：用草编成的覆盖物')",1
"('我先君惠公有“不腆”之田，与女剖分而食之', '不腆：不丰厚，不多')",1
"('我先君惠公有不腆之田，与“女”剖分而食之', '女：通汝，你')",1
"('今诸侯之事我寡君不如昔者，盖言语漏泄，则“职”女之由', '职：主要')",1
"('“诘朝”之事，尔无与焉', '诘朝：明日')",1
"('惠公“蠲”其大德，谓我诸戎是四岳之裔胄也，毋是翦弃', '蠲：显示')",1
"('惠公蠲其大德，谓我诸戎是“四岳”之裔胄也，毋是翦弃', '四岳：传说为尧舜时四方部落首领')",1
"('惠公蠲其大德，谓我诸戎是四岳之“裔胄”也，毋是翦弃', '裔胄：后嗣')",1
"('晋御其上，戎“亢”其下，秦师不复，我诸戎实然', '亢：抗')",1
"('譬如捕鹿，晋人角之，诸戎“掎”之，与晋踣之，戎何以不免', '掎：拉住，拖住')",1
"('譬如捕鹿，晋人角之，诸戎掎之，与晋“踣”之，戎何以不免', '踣：同仆')",1
"('自是以来，晋之百役，与我诸戎相继于时，以从执政，犹肴志也，岂敢离“逷”', '逷：远')",1
"('令官之师旅，无乃实有所阙，以“携”诸侯，而罪我诸戎', '携：离，疏远')",1
"('我诸戎饮食衣服不与华同，“贽币”不通，言语不达，何恶之能为', '贽币：古人见面时所赠送的礼物')",1
"('不与于会，亦无“瞢”焉', '瞢：闷，不舒畅')",1
"('赋《“青蝇”》而退', '青蝇：《诗经·小雅》中的一篇，主旨是希望君子莫信馋言')",1
"('宣子“辞”焉，使即事于会，成恺悌也', '辞：道歉')",1
"('宣子辞焉，使即事于会，“成”恺悌也', '成：成全')",1
"('宣子辞焉，使即事于会，成“恺悌”也', '恺悌：和乐平易')",1
"('召公谏“厉王”弭谤厉王虐，国人谤王', '厉王：周夷王之子，名胡，前至前在位，共三十七年')",1
"('召公谏厉王弭谤厉王虐，“国人”谤王', '国人：居住在国都里的人，这里指平民百姓')",1
"('召公告曰：民不堪“命”矣', '命：指周厉王苛虐的政令')",1
"('王怒，得“卫巫”，使监谤者', '卫巫：卫国的巫者')",1
"('王怒，得卫“巫”，使监谤者', '巫：以装神弄鬼为职业的人')",1
"('王怒，得卫巫，使监“谤者”', '谤者：批评国王的人')",1
"('王喜，告召公曰：吾能“弭”谤矣，乃不敢言', '弭：消除')",1
