,word,w_meaning_index,a,b
6869,蕲,3542,泽雉十步一啄，百步一饮，不蕲畜乎攀中。,是其言也犹时女也。之人也，之德也，将旁礴万物以为一，世蕲乎乱，孰弊弊焉以天下为事。之人也，物莫之伤：大浸稽天而不溺，大旱金石流，土山焦而不热。
6870,蕲,3542,是其言也犹时女也。之人也，之德也，将旁礴万物以为一，世蕲乎乱，孰弊弊焉以天下为事。之人也，物莫之伤：大浸稽天而不溺，大旱金石流，土山焦而不热。,泽雉十步一啄，百步一饮，不蕲畜乎攀中。
6871,蕲,3542,陈胜自立为将军，吴广为都尉。攻大泽乡，收而攻蕲。蕲下，乃令符离人葛婴将兵徇蕲以东。,是其言也犹时女也。之人也，之德也，将旁礴万物以为一，世蕲乎乱，孰弊弊焉以天下为事。之人也，物莫之伤：大浸稽天而不溺，大旱金石流，土山焦而不热。
6872,骑,3554,九生城阙烟尘生，千乘万骑西南行。,已而清师攻绩溪，天一日夜援兵登陴不少怠，间出逆战，所杀伤略相当。于是，清师以少骑缀天一于绩溪，而别从新岭入，守岭者先溃，城遂陷。大帅购天一甚急。
6873,骑,3554,已而清师攻绩溪，天一日夜援兵登陴不少怠，间出逆战，所杀伤略相当。于是，清师以少骑缀天一于绩溪，而别从新岭入，守岭者先溃，城遂陷。大帅购天一甚急。,九生城阙烟尘生，千乘万骑西南行。
6874,骑,3555,家富良马，其子好骑。,每岁京尹出浙江亭教阅水军，艨艟数百，分列两岸。既而尽奔腾分合五阵之势，并有乘骑弄旗标枪舞刀于水面者，如履平地。倏尔黄烟四起，人物略不相睹，水爆轰震，声如崩山。
6875,骑,3555,每岁京尹出浙江亭教阅水军，艨艟数百，分列两岸。既而尽奔腾分合五阵之势，并有乘骑弄旗标枪舞刀于水面者，如履平地。倏尔黄烟四起，人物略不相睹，水爆轰震，声如崩山。,家富良马，其子好骑。
6876,奇,3559,自康乐以来，未复有能与其奇者。,而有奇若此，前未一探。
6877,奇,3559,而有奇若此，前未一探。,自康乐以来，未复有能与其奇者。
6878,奇,3560,入之愈深，其进愈难，而其见愈奇。,余幼好此奇服兮，年既老而不衰。
6879,奇,3562,以奇用兵。,凡战者，以正合，以奇胜。故善出奇者，无穷如天地，不竭如江河。
6880,奇,3563,奇肱之国，其人一臂三目。,每奇日，未尝不视朝。
6881,奇,3563,每奇日，未尝不视朝。,奇肱之国，其人一臂三目。
6882,奇,3564,奇文共欣赏，疑义相与析。,今日违情义，恐此事非奇。
6883,奇,3565,大将军邓_奇其才，累召不应。,实是欲界之仙都。自康乐以来，未复有能与其奇者。词句注释。
6884,奇,3565,邑人奇之，稍稍宾客其父，或以钱币乞之。,大将军邓_奇其才，累召不应。
6885,奇,3565,邑人奇之，稍稍宾客其父，或以钱币乞之。,实是欲界之仙都。自康乐以来，未复有能与其奇者。词句注释。
6886,奇,3565,实是欲界之仙都。自康乐以来，未复有能与其奇者。词句注释。,大将军邓_奇其才，累召不应。
6887,奇,3565,实是欲界之仙都。自康乐以来，未复有能与其奇者。词句注释。,自是指物作诗立就，其文理皆有可观者。邑人奇之，稍稍宾客其父，或以钱币乞之。父利其然也，日扳仲永环谒于邑人，不使学。
6888,奇,3565,自是指物作诗立就，其文理皆有可观者。邑人奇之，稍稍宾客其父，或以钱币乞之。父利其然也，日扳仲永环谒于邑人，不使学。,大将军邓_奇其才，累召不应。
6889,圻,3566,且昔天子之地一圻。,今土数圻，而郢是城，不亦难乎？
6890,圻,3566,今土数圻，而郢是城，不亦难乎？,且昔天子之地一圻。
6891,齐,3567,至日观数里内无树，而雪与人膝齐。,酷吏列传序孔子曰：导之以政，齐之以刑，民免而无耻。导之以德，齐之以礼，有耻且格。
6892,齐,3568,与天地兮比寿，与日月兮齐光。,一日之内，一宫之间，而气候不齐。
6893,齐,3568,每览昔人兴感之由，若合一契，未尝不临文嗟悼，不能喻之于怀。固知一死生为虚诞，齐彭殇为妄作。后之视今，亦犹今之视昔，悲夫。,与天地兮比寿，与日月兮齐光。
6894,齐,3568,每览昔人兴感之由，若合一契，未尝不临文嗟悼，不能喻之于怀。固知一死生为虚诞，齐彭殇为妄作。后之视今，亦犹今之视昔，悲夫。,一日之内，一宫之间，而气候不齐。
6895,齐,3569,修身、齐家、治国、平天下。,齐桓下拜受胙夏，会于葵丘，寻盟，且修好，礼也。王使宰孔赐齐侯胙，曰：天子有事于文武，使孔赐伯舅胙。齐侯将下拜。
6896,齐,3569,导之以德，齐之以礼。,修身、齐家、治国、平天下。
6897,齐,3569,卅有七年，寴天下，周览远方。遂登会稽，宣省习俗，黔首齐庄。群臣诵功，本原事迹，追道高明。,齐桓下拜受胙夏，会于葵丘，寻盟，且修好，礼也。王使宰孔赐齐侯胙，曰：天子有事于文武，使孔赐伯舅胙。齐侯将下拜。
6898,齐,3569,卅有七年，寴天下，周览远方。遂登会稽，宣省习俗，黔首齐庄。群臣诵功，本原事迹，追道高明。,导之以德，齐之以礼。
6899,齐,3569,卅有七年，寴天下，周览远方。遂登会稽，宣省习俗，黔首齐庄。群臣诵功，本原事迹，追道高明。,修身、齐家、治国、平天下。
6900,齐,3569,齐桓下拜受胙夏，会于葵丘，寻盟，且修好，礼也。王使宰孔赐齐侯胙，曰：天子有事于文武，使孔赐伯舅胙。齐侯将下拜。,卅有七年，寴天下，周览远方。遂登会稽，宣省习俗，黔首齐庄。群臣诵功，本原事迹，追道高明。
6901,齐,3570,落霞与孤鹜齐飞，秋水共一色。,于是众枪齐发，敌人纷堕如落叶。
6902,齐,3570,吾作此书，泪珠与笔墨齐下。,落霞与孤鹜齐飞，秋水共一色。
6903,齐,3570,吾作此书，泪珠与笔墨齐下。,于是众枪齐发，敌人纷堕如落叶。
6904,齐,3570,于是众枪齐发，敌人纷堕如落叶。,吾作此书，泪珠与笔墨齐下。
6905,齐,3572,而齐竟怒不救楚，楚大困。,刿曰：可矣。齐师败绩。公将驰之。
6906,齐,3572,韩告急于齐。,石碏谏宠州吁卫庄公娶于齐东宫得臣之妹，曰庄姜。美而无子，卫人所为赋《硕人》也。
6907,齐,3572,石碏谏宠州吁卫庄公娶于齐东宫得臣之妹，曰庄姜。美而无子，卫人所为赋《硕人》也。,韩告急于齐。
6908,齐,3572,刿曰：可矣。齐师败绩。公将驰之。,石碏谏宠州吁卫庄公娶于齐东宫得臣之妹，曰庄姜。美而无子，卫人所为赋《硕人》也。
6909,齐,3572,刿曰：可矣。齐师败绩。公将驰之。,韩告急于齐。
6910,欺,3574,臣以为布衣之交尚不相欺，况大国乎？,将炫外以惑愚瞽也。甚矣哉，为欺也。卖者笑曰：吾业是有年矣，吾赖是以食吾躯。
6911,欺,3574,古之人不余欺也。,将炫外以惑愚瞽也。甚矣哉，为欺也。卖者笑曰：吾业是有年矣，吾赖是以食吾躯。
6912,欺,3574,古之人不余欺也。,臣以为布衣之交尚不相欺，况大国乎？
6913,欺,3574,少时常与鲍叔牙游，鲍叔牙知其贤。管仲贫困，常欺鲍叔牙，鲍叔牙终善遇之，不以为言。已而鲍叔牙事齐公子小白，管仲事公子纠。,将炫外以惑愚瞽也。甚矣哉，为欺也。卖者笑曰：吾业是有年矣，吾赖是以食吾躯。
6914,欺,3574,将炫外以惑愚瞽也。甚矣哉，为欺也。卖者笑曰：吾业是有年矣，吾赖是以食吾躯。,臣以为布衣之交尚不相欺，况大国乎？
6915,期,3575,业根，死期至矣！,谁为我临期成此大节者？
6916,期,3575,谁为我临期成此大节者？,业根，死期至矣！
6917,期,3576,是以圣人不期修古，不法常可。,亲旧知其如此，或置酒而招之。造饮辄尽，期在必醉。既醉而退，曾不吝情去留。
6918,期,3576,良剑期乎断，不期乎镆铘。,亲旧知其如此，或置酒而招之。造饮辄尽，期在必醉。既醉而退，曾不吝情去留。
6919,期,3576,良剑期乎断，不期乎镆铘。,是以圣人不期修古，不法常可。
6920,期,3576,亲旧知其如此，或置酒而招之。造饮辄尽，期在必醉。既醉而退，曾不吝情去留。,是以圣人不期修古，不法常可。
6921,期,3578,今夜半，方期我决斗某所。,陈太丘与友期行，期日中。
6922,期,3578,陈太丘与友期行，期日中。,今夜半，方期我决斗某所。
6923,期,3578,久居，祸且及汝。今夜半，方期我决斗某所。宋将军欣然曰：吾骑马挟矢以助战。,今夜半，方期我决斗某所。
6924,期,3578,久居，祸且及汝。今夜半，方期我决斗某所。宋将军欣然曰：吾骑马挟矢以助战。,陈太丘与友期行，期日中。
6925,期,3578,陈太丘与友期行。期日中，过中不至，太丘舍去，去后乃至。,久居，祸且及汝。今夜半，方期我决斗某所。宋将军欣然曰：吾骑马挟矢以助战。
6926,期,3578,陈太丘与友期行。期日中，过中不至，太丘舍去，去后乃至。,今夜半，方期我决斗某所。
6927,期,3579,会天大雨，道不通，度已失期。,以五年为期，必复之全之。
6928,期,3579,以五年为期，必复之全之。,会天大雨，道不通，度已失期。
6929,期,3581,宝贵非吾愿，帝乡不可期。,数月之后，时时而间进。期年之后，虽欲言，无可进者。燕、赵、韩、魏闻之，皆朝于齐。
6930,期,3581,况修短随化，终期于尽。,向之所欣，俯仰之间，已为陈迹，犹不能不以之兴怀。况修短随化，终期于尽。古人云：死生亦大矣。
6931,期,3581,况修短随化，终期于尽。,嗟佳人之信修，羌习礼而明诗。抗琼珶以和予兮，指潜川而为期。执眷眷之款实兮，惧斯灵之我欺。
6932,期,3581,嗟佳人之信修，羌习礼而明诗。抗琼珶以和予兮，指潜川而为期。执眷眷之款实兮，惧斯灵之我欺。,数月之后，时时而间进。期年之后，虽欲言，无可进者。燕、赵、韩、魏闻之，皆朝于齐。
6933,期,3581,嗟佳人之信修，羌习礼而明诗。抗琼珶以和予兮，指潜川而为期。执眷眷之款实兮，惧斯灵之我欺。,宝贵非吾愿，帝乡不可期。
6934,期,3581,向之所欣，俯仰之间，已为陈迹，犹不能不以之兴怀。况修短随化，终期于尽。古人云：死生亦大矣。,况修短随化，终期于尽。
6935,期,3581,数月之后，时时而间进。期年之后，虽欲言，无可进者。燕、赵、韩、魏闻之，皆朝于齐。,嗟佳人之信修，羌习礼而明诗。抗琼珶以和予兮，指潜川而为期。执眷眷之款实兮，惧斯灵之我欺。
6936,期,3581,数月之后，时时而间进。期年之后，虽欲言，无可进者。燕、赵、韩、魏闻之，皆朝于齐。,向之所欣，俯仰之间，已为陈迹，犹不能不以之兴怀。况修短随化，终期于尽。古人云：死生亦大矣。
6937,戚,3582,毅深为之戚。,汝之疾也，予信医言无害，远吊扬州。汝又虑戚吾心，阻人走报。及至绵惙已极，阿奶问：望兄归否。
6938,戚,3582,毅深为之戚。,吾不可去，汝不肯来。恐旦暮死，而汝抱无涯之戚也。孰谓少者殁而长者存，强者夭而病者全乎。
6939,戚,3582,言之，貌若甚戚者。,秦伯曰：国谓君何。对曰：小人戚，谓之不免。君子恕，以为必归。
6940,戚,3582,言之，貌若甚戚者。,问之，则曰：吾祖死于是，吾父死于是，今吾嗣为之十二年，几死者数矣。言之，貌若甚戚者。余悲之，且曰：若毒之乎。
6941,戚,3582,言之，貌若甚戚者。,毅深为之戚。
6942,戚,3582,吾不可去，汝不肯来，恐旦暮死，而汝抱天涯之戚也。,汝之疾也，予信医言无害，远吊扬州。汝又虑戚吾心，阻人走报。及至绵惙已极，阿奶问：望兄归否。
6943,戚,3582,吾不可去，汝不肯来，恐旦暮死，而汝抱天涯之戚也。,毅深为之戚。
6944,戚,3582,汝之疾也，予信医言无害，远吊扬州。汝又虑戚吾心，阻人走报。及至绵惙已极，阿奶问：望兄归否。,吾不可去，汝不肯来，恐旦暮死，而汝抱天涯之戚也。
6945,戚,3582,汝之疾也，予信医言无害，远吊扬州。汝又虑戚吾心，阻人走报。及至绵惙已极，阿奶问：望兄归否。,吾不可去，汝不肯来。恐旦暮死，而汝抱无涯之戚也。孰谓少者殁而长者存，强者夭而病者全乎。
6946,戚,3582,秦伯曰：国谓君何。对曰：小人戚，谓之不免。君子恕，以为必归。,吾不可去，汝不肯来，恐旦暮死，而汝抱天涯之戚也。
6947,戚,3582,秦伯曰：国谓君何。对曰：小人戚，谓之不免。君子恕，以为必归。,汝之疾也，予信医言无害，远吊扬州。汝又虑戚吾心，阻人走报。及至绵惙已极，阿奶问：望兄归否。
6948,戚,3582,秦伯曰：国谓君何。对曰：小人戚，谓之不免。君子恕，以为必归。,问之，则曰：吾祖死于是，吾父死于是，今吾嗣为之十二年，几死者数矣。言之，貌若甚戚者。余悲之，且曰：若毒之乎。
6949,戚,3582,吾不可去，汝不肯来。恐旦暮死，而汝抱无涯之戚也。孰谓少者殁而长者存，强者夭而病者全乎。,吾不可去，汝不肯来，恐旦暮死，而汝抱天涯之戚也。
